id,state,state_abb,state_id,county,county_id,operator,ref,name,sqft,lon,lat,type,ingested_at
835601088,Utah,UT,49,Washington County,53,Lumen Technologies,,Lumen,1833.0,-113.5447487,37.062799199655686,building,2026-06-11 16:34
836908998,Alabama,AL,1,Jefferson County,73,,,Sungard Systems International,665569.0,-86.91145719,33.40471562419184,campus,2026-06-11 16:34
836947535,Arizona,AZ,4,Maricopa County,13,,,Myndshift Technologies,21279.0,-111.7191652,33.47542082249551,building,2026-06-11 16:34
837139011,Iowa,IA,19,Johnson County,103,,,ForceAmp.com,2709.0,-91.5870781,41.70399842447885,building,2026-06-11 16:34
838817907,North Carolina,NC,37,Mecklenburg County,119,TierPoint,CL4,TierPoint - Charlotte Data Center,61578.0,-80.928121,35.17319550189212,building,2026-06-11 16:34
838817943,North Carolina,NC,37,Mecklenburg County,119,,,SEGRA,18094.0,-80.92635689,35.180053426012265,building,2026-06-11 16:34
840582927,Virginia,VA,51,Frederick County,69,,,Middletown Data Center,273198.0,-78.29095951,39.017644447296405,campus,2026-06-11 16:34
841813139,Illinois,IL,17,Cook County,31,CoreSite,,CoreSite Chicago Data Center (CH2),61773.0,-87.64130394,41.86279831305618,building,2026-06-11 16:34
842544718,Washington,WA,53,Snohomish County,61,Unity Cable System,,Norma Beach Cable Landing Station,2369.0,-122.2841578,47.86469753279464,building,2026-06-11 16:34
843314844,Arizona,AZ,4,Pima County,19,DirecTV,,,14373.0,-110.7874237,32.092706483207095,building,2026-06-11 16:34
844359205,Nevada,NV,32,Clark County,3,,,Google Data Center,2037873.0,-115.0090517,36.05779722778458,campus,2026-06-11 16:34
844359206,Nevada,NV,32,Clark County,3,Google,,Google,143869.0,-115.0085768,36.056288380442616,building,2026-06-11 16:34
844359207,Nevada,NV,32,Clark County,3,Google,,Google,141227.0,-115.0087972,36.05880161382709,building,2026-06-11 16:34
844371952,Alabama,AL,1,Jackson County,71,Google,,Google,144996.0,-85.74742814,34.91369194,building,2026-06-11 16:34
844371953,Alabama,AL,1,Jackson County,71,Google,,Google,141947.0,-85.74593536,34.91367641738197,building,2026-06-11 16:34
844374689,Virginia,VA,51,Loudoun County,107,,,,140157.0,-77.5400259,39.05060777386236,building,2026-06-11 16:34
844386860,Texas,TX,48,Ellis County,139,Google,,Google,144574.0,-97.06248797,32.44212970719258,building,2026-06-11 16:34
844386861,Texas,TX,48,Ellis County,139,Google,,Google,138230.0,-97.06333284,32.44355545089075,building,2026-06-11 16:34
844389014,Tennessee,TN,47,Montgomery County,125,Google,SPC2A,Google,169736.0,-87.26129639,36.62458167653138,building,2026-06-11 16:34
844391358,Ohio,OH,39,Licking County,89,Google,,Google NBY-1,145177.0,-82.76429367,40.06114460722927,building,2026-06-11 16:34
844394339,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,666382.0,-96.14419029,41.12354217069119,building,2026-06-11 16:34
844394340,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,515084.0,-96.14485433,41.1207319993102,building,2026-06-11 16:34
844394357,Nebraska,NE,31,Sarpy County,153,Google,,Google,152487.0,-96.14672977,41.13497469466853,building,2026-06-11 16:34
845775548,Colorado,CO,8,Broomfield County,14,JPMorgan Chase,,JPMorgan Chase,188160.0,-105.0207032,39.98908743748672,building,2026-06-11 16:34
850342266,Wisconsin,WI,55,Marquette County,77,,,Marquette-Adams Telephone Coop,8257.0,-89.5748085,43.78218427328896,building,2026-06-11 16:34
850965775,Texas,TX,48,Ellis County,139,,,Compass Data Center,41692.0,-96.80439626,32.53872184532015,building,2026-06-11 16:34
852039781,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD119,Amazon IAD119,127104.0,-77.43938663,39.01693014125531,building,2026-06-11 16:34
860433344,Oregon,OR,41,Washington County,67,Flexential,,Flexential Portland - Hillsboro 4,97536.0,-122.939884,45.55520512998273,building,2026-06-11 16:34
863162820,Illinois,IL,17,Cook County,31,Stream,Chicago II,Stream Chicago II,215922.0,-87.95776458,41.99912438131275,building,2026-06-11 16:34
863162822,Illinois,IL,17,Cook County,31,Stack Infrastructure,CHI01,STACK Chicago CHI01,298471.0,-87.96519019,42.00684388,building,2026-06-11 16:34
863162825,Illinois,IL,17,Cook County,31,Stream,,Stream Chicago I,120616.0,-87.95113482,42.00260065820328,building,2026-06-11 16:34
871694597,New York,NY,36,Albany County,1,,,Turnkey Internet,10465.0,-73.75919958,42.74544108847024,building,2026-06-11 16:34
871745265,Iowa,IA,19,Dallas County,49,Microsoft,,Microsoft,220735.0,-93.82789533,41.540709217348976,building,2026-06-11 16:34
873137563,North Carolina,NC,37,Catawba County,35,,,,203410.0,-81.26456965,35.59039236,building,2026-06-11 16:34
874506250,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,161757.0,-83.13490723,40.06014718926057,building,2026-06-11 16:34
876020641,Washington,WA,53,Spokane County,63,,,Iron Mountain,14085.0,-117.5371476,47.59461614024328,building,2026-06-11 16:34
876120402,Virginia,VA,51,Harrisonburg city,660,,,DBT Data - Harrisonburg Center,505755.0,-78.85679697,38.46254477041857,campus,2026-06-11 16:34
878795698,Connecticut,CT,9,Western Connecticut Planning Region,190,,,amnet Data Center,10526.0,-73.51671559,41.09183280598617,building,2026-06-11 16:34
880052062,Kansas,KS,20,Johnson County,91,TierPoint,,,58095.0,-94.75523184,38.94066934722939,building,2026-06-11 16:34
882977350,Virginia,VA,51,Prince William County,153,CloudHQ,MCC1,CloudHQ MCC1,399915.0,-77.49989682,38.717028377885455,building,2026-06-11 16:34
883809860,North Carolina,NC,37,Rutherford County,161,Meta,FRC,Meta Forest City datacenter,319829.0,-81.82513233,35.31655451,building,2026-06-11 16:34
883809862,North Carolina,NC,37,Rutherford County,161,Meta,,Facebook Forest City Data Center,4849510.0,-81.8247473,35.315698382784056,campus,2026-06-11 16:34
886028872,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD128,Amazon IAD128,105735.0,-77.43838437,39.01608221259819,building,2026-06-11 16:34
886330269,Virginia,VA,51,Loudoun County,107,Microsoft,,Microsoft,155317.0,-77.56412899,39.07478688334023,building,2026-06-11 16:34
888253616,California,CA,6,Santa Clara County,85,NTT,SV1,NTT Silicon Valley SV1 Data Center,38759.0,-121.9553378,37.36905321130347,building,2026-06-11 16:34
891031651,Georgia,GA,13,Fulton County,121,,,T5 Data Center,149055.0,-84.26431627,34.07592247657671,building,2026-06-11 16:34
894425613,Tennessee,TN,47,Davidson County,37,BNYM,,,191585.0,-86.78368365,36.21535165955505,building,2026-06-11 16:34
897226573,Virginia,VA,51,Loudoun County,107,,,Arcola Tech Park,1735467.0,-77.55535616,38.94928209940735,campus,2026-06-11 16:34
897226574,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD125,Amazon IAD125,104431.0,-77.56054492,38.94808953816639,building,2026-06-11 16:34
897226575,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD124,Amazon IAD124,104434.0,-77.5604517,38.94989544830295,building,2026-06-11 16:34
899634245,Oregon,OR,41,Washington County,67,Stack Infrastructure,,Stack Infrastructure Portland 3 Data Center -Bld POR3a,94010.0,-122.9379122,45.554197103944304,building,2026-06-11 16:34
903236619,Michigan,MI,26,Wayne County,163,Quicken Loans,,,46220.0,-83.06975886,42.32617958756391,building,2026-06-11 16:34
903642490,Idaho,ID,16,Bear Lake County,7,The Church of Jesus Christ of Latter-day Saints,,Family History Center,4081.0,-111.3042449,42.317295842348535,building,2026-06-11 16:34
904453635,Tennessee,TN,47,Grainger County,57,,,,1232.0,-83.37670352,36.32807395055384,building,2026-06-11 16:34
909455922,Virginia,VA,51,Loudoun County,107,True North Data Solutions,,42310 THUNDERBALL DR,78907.0,-77.53967443,39.04409911181553,building,2026-06-11 16:34
909742340,Oregon,OR,41,Washington County,67,Quality Technology Services,,QTS Data Center Bld 2,172698.0,-122.9296314,45.55876356137954,building,2026-06-11 16:34
914613836,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX91,Amazon PDX91,210994.0,-119.6883548,45.83792394838973,building,2026-06-11 16:34
914616809,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX92,Amazon PDX92,211026.0,-119.6931291,45.83754024756914,building,2026-06-11 16:34
914616810,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX64,Amazon Web Services us-west-2,211938.0,-119.605645,45.84665461437445,building,2026-06-11 16:34
916046040,Colorado,CO,8,Arapahoe County,5,,,,184275.0,-104.7127543,39.729478071116986,building,2026-06-11 16:34
916148870,New York,NY,36,Erie County,29,,,,41938.0,-78.74920687,43.04498475079566,building,2026-06-11 16:34
918871786,Oregon,OR,41,Washington County,67,Quality Technology Services,,QTS Data Center Bld 3,171585.0,-122.9319059,45.55877963410689,building,2026-06-11 16:34
918871787,Oregon,OR,41,Washington County,67,Quality Technology Services,,QTS Data Center Bld 5,168921.0,-122.9352204,45.55880139187874,building,2026-06-11 16:34
918871788,Oregon,OR,41,Washington County,67,Quality Technology Services,,QTS Data Center Bld 4,173993.0,-122.9329463,45.55878122,building,2026-06-11 16:34
918873142,Oregon,OR,41,Washington County,67,Flexential,,Flexential Portland - Hillsboro 3,337274.0,-122.9382474,45.559469442156384,building,2026-06-11 16:34
919948160,Wisconsin,WI,55,Racine County,101,,,,9094.0,-87.91840525,42.67566516635273,building,2026-06-11 16:34
923148801,Ohio,OH,39,Cuyahoga County,35,,,Lumen Cleveland,29490.0,-81.6577753,41.50506588325723,building,2026-06-11 16:34
923167491,North Carolina,NC,37,Union County,179,,,,608141.0,-80.57017464,35.179383199219835,campus,2026-06-11 16:34
930043986,New York,NY,36,Onondaga County,67,Syracuse University,,SU Green Data Center,12169.0,-76.11592529,43.01207616834648,building,2026-06-11 16:34
930849744,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD163,Amazon IAD163,131936.0,-77.42970207,39.03230534445815,building,2026-06-11 16:34
931369845,Maryland,MD,24,Baltimore city,510,,,Johns Hopkins Data Center,3880.0,-76.55173791,39.29355879768687,building,2026-06-11 16:34
931729011,Texas,TX,48,Collin County,85,,,,605006.0,-96.67610355,33.00895262021403,campus,2026-06-11 16:34
931732650,Utah,UT,49,Salt Lake County,35,,,Ebay,146408.0,-112.0506282,40.56409515233066,building,2026-06-11 16:34
933393863,California,CA,6,Sacramento County,67,EdgeConneX,,Edgeconnex Data Center,29318.0,-121.2774372,38.59229735741739,building,2026-06-11 16:34
938592711,Arizona,AZ,4,Maricopa County,13,,,,224651.0,-112.3770585,33.43946838545604,building,2026-06-11 16:34
940821791,Arizona,AZ,4,Maricopa County,13,,,Omnis Network,16956.0,-111.952491,33.39440984512777,building,2026-06-11 16:34
942557184,Nebraska,NE,31,Sarpy County,153,Travelers Insurance,,Travelers Insurance,182408.0,-96.14504543,41.12784313945287,building,2026-06-11 16:34
942604537,Tennessee,TN,47,Williamson County,187,Flexential,,Flexential Nashville - Franklin,74934.0,-86.8155737,35.92045930433349,building,2026-06-11 16:34
943987942,Washington,WA,53,Thurston County,67,,,Wave Broadband Tahoma Terra Facility,9139.0,-122.6250439,46.94142447057516,campus,2026-06-11 16:34
944024849,Iowa,IA,19,Polk County,153,,,,6991.0,-93.52766189,41.55808334363262,building,2026-06-11 16:34
944024851,Iowa,IA,19,Polk County,153,,,,16920.0,-93.52815685,41.55813064318698,building,2026-06-11 16:34
946014659,Oklahoma,OK,40,Tulsa County,143,,,,8589.0,-95.85414917,36.08125144033206,building,2026-06-11 16:34
954433119,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD175,Amazon IAD175,86503.0,-77.42547992,38.97986799140556,building,2026-06-11 16:34
958153769,Georgia,GA,13,Muscogee County,215,DLI ONE,,DLI ONE,420795.0,-84.88357121,32.4980963,campus,2026-06-11 16:34
958153770,Georgia,GA,13,Muscogee County,215,,,,116660.0,-84.88357132,32.49826721190269,building,2026-06-11 16:34
958662382,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD147,Amazon IAD147,102767.0,-77.43535922,38.99501200382876,building,2026-06-11 16:34
958728802,Florida,FL,12,Orange County,95,,,E-Foam,8403.0,-81.56454529,28.57794329871264,building,2026-06-11 16:34
959969621,Connecticut,CT,9,South Central Connecticut Planning Region,170,,,,53967.0,-72.80100588,41.47880657858901,building,2026-06-11 16:34
961071564,Alabama,AL,1,Madison County,89,,,SimpleHelix,16411.0,-86.691883,34.745431,building,2026-06-11 16:34
965755845,Oregon,OR,41,Marion County,47,CenturyLink,,CenturyLink,24529.0,-123.0336855,44.93802973611572,building,2026-06-11 16:34
975064000,Georgia,GA,13,Douglas County,97,Digital Realty,ATL11,Digital Realty Atlanta ATL11,313479.0,-84.57973805,33.746561602113815,building,2026-06-11 16:34
975064000,Georgia,GA,13,Cobb County,67,Digital Realty,ATL11,Digital Realty Atlanta ATL11,313479.0,-84.57973805,33.746561602113815,building,2026-06-11 16:34
975064004,Georgia,GA,13,Douglas County,97,Switch,,Switch Data Center,171499.0,-84.58726858,33.75502503782062,building,2026-06-11 16:34
975484796,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,170922.0,-83.13460628,40.05932515588516,building,2026-06-11 16:34
975484797,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,133709.0,-83.13409056,40.05830889449401,building,2026-06-11 16:34
975484798,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,142297.0,-83.13275276,40.06077960066598,building,2026-06-11 16:34
977653854,Arizona,AZ,4,Maricopa County,13,,,CyrusOne PHX7,138671.0,-111.8819087,33.266358037761506,building,2026-06-11 16:34
977653858,Arizona,AZ,4,Maricopa County,13,CyrusOne,PHX4,CyrusOne PHX4,103008.0,-111.8825162,33.2687662,building,2026-06-11 16:34
977653859,Arizona,AZ,4,Maricopa County,13,CyrusOne,PHX5,CyrusOne PHX5,102958.0,-111.881587,33.26974107141648,building,2026-06-11 16:34
978632013,California,CA,6,Santa Clara County,85,,,Northwest Data Center and Communications Hub,10145.0,-122.1807385,37.43343706484073,building,2026-06-11 16:34
978934687,Indiana,IN,18,Lake County,89,Digital Crossroad,,Digital Crossroad,116014.0,-87.52019308,41.707418451036666,building,2026-06-11 16:34
983627455,Virginia,VA,51,Loudoun County,107,CyrusOne,NVA7,CyrusOne NVA7,60930.0,-77.43402771,39.02630118372146,building,2026-06-11 16:34
984796364,Nevada,NV,32,Clark County,3,,,Switch Las Vegas 10,206411.0,-115.2230609,36.055585829479206,building,2026-06-11 16:34
984953813,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD174,Amazon IAD174,132388.0,-77.42747328,39.02891562520285,building,2026-06-11 16:34
984953814,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD164,Amazon IAD164,132374.0,-77.42894228,39.03047299575455,building,2026-06-11 16:34
985207884,Virginia,VA,51,Loudoun County,107,Vantage Data Centers,VA12,Vantage VA12,115613.0,-77.43807112,39.00177881929864,building,2026-06-11 16:34
986829280,Virginia,VA,51,Loudoun County,107,Microsoft,,Microsoft,97581.0,-77.56303535,39.07550786595816,building,2026-06-11 16:34
989325195,Texas,TX,48,Tarrant County,439,,,Verizon Wireless Mew Building,176383.0,-97.15661083,32.97215494101558,building,2026-06-11 16:34
989735623,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD152,Amazon IAD152,156644.0,-77.47974227,38.91657561831895,building,2026-06-11 16:34
989735624,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD151,Amazon IAD151,155542.0,-77.47870522,38.916150911627575,building,2026-06-11 16:34
990537813,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD83,Amazon IAD83,156166.0,-77.52310751,38.947946059437584,building,2026-06-11 16:34
990537821,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD93,Amazon Web Services,16739.0,-77.52218796,38.946539218555614,building,2026-06-11 16:34
990537857,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD122,Amazon IAD122,153273.0,-77.49717993,38.955863227653474,building,2026-06-11 16:34
990537858,Virginia,VA,51,Loudoun County,107,CyrusOne,,CyrusOne Sterling IX,266078.0,-77.50575021,38.95830777005175,building,2026-06-11 16:34
996723585,Virginia,VA,51,Prince William County,153,,VA-2,Iron Mountain VA-2,158664.0,-77.54596524,38.77724872325061,building,2026-06-11 16:34
996723586,Virginia,VA,51,Prince William County,153,,VA-1,Iron Mountain VA-1,163790.0,-77.5470732,38.77791724644345,building,2026-06-11 16:34
996723587,Virginia,VA,51,Prince William County,153,Amazon IAD96,IAD96,Amazon Web Services,149064.0,-77.53988382,38.78015146527289,building,2026-06-11 16:34
996723588,Virginia,VA,51,Prince William County,153,Amazon IAD95,IAD95,Amazon Web Services,214748.0,-77.53942706,38.77845091390774,building,2026-06-11 16:34
996723589,Virginia,VA,51,Prince William County,153,Amazon IAD75,IAD75,Amazon Web Services,214662.0,-77.54289591,38.77934250130272,building,2026-06-11 16:34
996899486,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD102,Amazon IAD102,214338.0,-77.50490133,38.73597010187111,building,2026-06-11 16:34
996899487,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD101,Amazon IAD101,214330.0,-77.50569512,38.735440154226055,building,2026-06-11 16:34
996899488,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD100,Amazon IAD100,214611.0,-77.5066424,38.73459785381264,building,2026-06-11 16:34
996899489,Virginia,VA,51,Prince William County,153,CloudHQ,MCC2,CloudHQ MCC2,351091.0,-77.49900909,38.723181946660446,building,2026-06-11 16:34
998245264,Illinois,IL,17,Cook County,31,,,Microsoft Data Center - Hoffman Estates,2105271.0,-88.13389076,42.07695198404611,campus,2026-06-11 16:34
998933381,New Jersey,NJ,34,Somerset County,35,,,Rackspace Somerset NYC1,18407.0,-74.53775799,40.54452566835303,building,2026-06-11 16:34
998933389,New Jersey,NJ,34,Somerset County,35,,,Rackspace Belmont NYC2,57471.0,-74.53749197,40.54083886834628,building,2026-06-11 16:34
1000784035,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,112502.0,-77.53338365,38.74305258344758,building,2026-06-11 16:34
1003348567,Virginia,VA,51,Loudoun County,107,Quality Technology Services,,QTS Ashburn-Shellhorn DC1,156810.0,-77.47557114,38.99807915433332,building,2026-06-11 16:34
1007825570,Georgia,GA,13,Fulton County,121,Quality Technology Services,,QTS Atlanta Data Center 2,283307.0,-84.41955232,33.77750521515184,building,2026-06-11 16:34
1010260674,Texas,TX,48,Bexar County,29,,,,109489.0,-98.787471,29.41898804241692,building,2026-06-11 16:34
1010260675,Texas,TX,48,Medina County,325,Microsoft,,Microsoft TRP3 (SAT46),228897.0,-98.80637445,29.4129769887884,building,2026-06-11 16:34
1010260676,Texas,TX,48,Bexar County,29,Microsoft,,Microsoft,228882.0,-98.80331595,29.41579676372189,building,2026-06-11 16:34
1010260677,Texas,TX,48,Bexar County,29,Microsoft,,Microsoft,228885.0,-98.8045148,29.415795638787,building,2026-06-11 16:34
1011125238,Wisconsin,WI,55,Waukesha County,133,WE Energies,,Pewaukee Data Center,47298.0,-88.21666504,43.05138860290855,building,2026-06-11 16:34
1013396352,Nevada,NV,32,Clark County,3,,,CenturyLink,11601.0,-115.0626695,36.18299775012923,building,2026-06-11 16:34
1015704066,Arizona,AZ,4,Maricopa County,13,EdgeConneX,,EdgeConneX PHX02 Data Center,654105.0,-111.6475299,33.35201067934632,building,2026-06-11 16:34
1015995259,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD601,Amazon IAD601,14469.0,-77.55711533,38.77885736291117,building,2026-06-11 16:34
1017048670,Nevada,NV,32,Clark County,3,,,Switch Edge 1,27670.0,-115.2136821,36.05914890088559,building,2026-06-11 16:34
1017460713,Nevada,NV,32,Clark County,3,Switch,,Switch Las Vegas 4,27777.0,-115.0767788,36.143646142312384,building,2026-06-11 16:34
1017460715,Nevada,NV,32,Clark County,3,Switch,,Switch Las Vegas 5,15026.0,-115.0766965,36.14276349998916,building,2026-06-11 16:34
1017518460,Florida,FL,12,Broward County,11,,,T-Mobile Everglades MSO Data Center,49233.0,-80.28691594,26.18499694137505,building,2026-06-11 16:34
1019770124,Illinois,IL,17,DeKalb County,37,Meta Platforms,,DeKalb Meta Data Center,12793294.0,-88.72856898,41.88904034750541,campus,2026-06-11 16:34
1019812125,Oregon,OR,41,Washington County,67,EdgeConneX,,EdgeConneX Data Center,111564.0,-122.9122128,45.556621303589225,building,2026-06-11 16:34
1020374277,Ohio,OH,39,Licking County,89,Amazon Web Services,CMH53,Amazon Web Services  CMH53,154029.0,-82.75145548,40.09361643944408,building,2026-06-11 16:34
1020374278,Ohio,OH,39,Licking County,89,Amazon Web Services,CMH56,Amazon Web Services CMH56,154677.0,-82.75205115,40.09653435041937,building,2026-06-11 16:34
1020374279,Ohio,OH,39,Licking County,89,Amazon Web Services,CMH59,Amazon Web Services  CMH59,161123.0,-82.74749105,40.09404615807959,building,2026-06-11 16:34
1020721870,Arkansas,AR,5,White County,145,City of Searcy,,Searcy Information Technologies,4580.0,-91.74090586,35.24921584,building,2026-06-11 16:34
1020877488,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD162,Amazon Web Services,131476.0,-77.47129119,38.99584762,building,2026-06-11 16:34
1020877489,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD161,Amazon Web Services,131482.0,-77.47326248,38.99660796472238,building,2026-06-11 16:34
1020953454,Virginia,VA,51,Loudoun County,107,,,Digital Loudoun Plaza,686547.0,-77.48497952,39.00467915,campus,2026-06-11 16:34
1020953461,Virginia,VA,51,Loudoun County,107,,,Digital Loudoun Plaza,2859895.0,-77.48159549,39.00169800147741,campus,2026-06-11 16:34
1022744244,Virginia,VA,51,Loudoun County,107,,,AWS,1789925.0,-77.41779461,38.98103411725457,campus,2026-06-11 16:34
1022744248,Virginia,VA,51,Loudoun County,107,,,AWS,1069380.0,-77.41110853,38.98782988809138,campus,2026-06-11 16:34
1022757169,Virginia,VA,51,Loudoun County,107,,,AWS,1128056.0,-77.42605829,38.981619328745744,campus,2026-06-11 16:34
1022757170,Virginia,VA,51,Loudoun County,107,,,,384105.0,-77.42578369,38.98473223230382,campus,2026-06-11 16:34
1024051963,Utah,UT,49,Utah County,49,Meta,,Meta Eagle Mountain Data Center,344790.0,-112.0150768,40.26828850505122,building,2026-06-11 16:34
1024051997,Utah,UT,49,Utah County,49,Meta,,Meta Eagle Mountain Data Center,626371.0,-112.0151274,40.26556399,building,2026-06-11 16:34
1024384322,Kansas,KS,20,Johnson County,91,,,,4912.0,-94.76837277,38.926805991335975,building,2026-06-11 16:34
1025002889,Virginia,VA,51,Loudoun County,107,Digital Realty,IAD42,Digital Realty IAD42,218174.0,-77.44944907,39.00571934215422,building,2026-06-11 16:34
1027471509,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX66,Amazon Web Services us-west-2,211938.0,-119.6070385,45.84666781437448,building,2026-06-11 16:34
1027471510,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX68,Amazon Web Services us-west-2,221562.0,-119.6090625,45.846753781437606,building,2026-06-11 16:34
1030970564,Virginia,VA,51,Henrico County,87,Meta,,Meta Henrico Data Center,327920.0,-77.23380499,37.48196326360026,building,2026-06-11 16:34
1034230196,Florida,FL,12,Polk County,105,,,,22578.0,-81.83484809,28.29407690335012,building,2026-06-11 16:34
1034475557,Nevada,NV,32,Clark County,3,,,DataBank Las Vegas LAS1,58547.0,-115.1472114,36.05972751073122,building,2026-06-11 16:34
1035123473,Utah,UT,49,Utah County,49,Meta,,Meta Eagle Mountain Data Center,628165.0,-112.0150547,40.27233431054834,building,2026-06-11 16:34
1035123482,Utah,UT,49,Utah County,49,,,Meta Eagle Mountain Data Center,22734233.0,-112.0177194,40.26819070295294,campus,2026-06-11 16:34
1037871048,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD601,Amazon IAD601,14384.0,-77.43777002,39.015262930158144,building,2026-06-11 16:34
1038780426,Nebraska,NE,31,Sarpy County,153,,,Sarpy Meta Data Center,7817408.0,-96.14365637,41.11410707210003,campus,2026-06-11 16:34
1042260902,Arizona,AZ,4,Cochise County,3,DirecTV,,,7539.0,-110.3047517,31.972674750091077,building,2026-06-11 16:34
1054387470,Georgia,GA,13,Newton County,217,Meta,,Meta Stanton Springs Data Center,9032398.0,-83.70034219,33.60076107577663,campus,2026-06-11 16:34
1054387471,Georgia,GA,13,Newton County,217,Meta,,,660258.0,-83.70541734,33.60137099,building,2026-06-11 16:34
1056658555,Utah,UT,49,Salt Lake County,35,Flexential,,Flexential Salt Lake City - Millcreek,28092.0,-111.8850441,40.68552518346084,building,2026-06-11 16:34
1057230915,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX93,Amazon PDX93,213828.0,-119.6898664,45.83654228757941,building,2026-06-11 16:34
1059030596,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,111697.0,-77.53332239,38.74428601144499,building,2026-06-11 16:34
1059036248,Virginia,VA,51,Prince William County,153,,,,257960.0,-77.53750922,38.745958588783616,building,2026-06-11 16:34
1059037050,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD132,COPT Innovation Park Data Center,149206.0,-77.53062488,38.74388634728904,building,2026-06-11 16:34
1059037051,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD133,COPT Data Center Bldg 2,104114.0,-77.5291961,38.74405494832178,building,2026-06-11 16:34
1065780801,California,CA,6,Santa Clara County,85,Amazon Web Services,,Amazon,98142.0,-121.9659898,37.3899327218429,building,2026-06-11 16:34
1069388067,South Carolina,SC,45,Berkeley County,15,Google,,,182645.0,-80.03831641,33.06202195137125,building,2026-06-11 16:34
1069388075,South Carolina,SC,45,Berkeley County,15,Google,,Google,181261.0,-80.03966008,33.06217398793264,building,2026-06-11 16:34
1069388095,South Carolina,SC,45,Berkeley County,15,Google,,Google,206252.0,-80.04115448,33.06205323,building,2026-06-11 16:34
1069388141,South Carolina,SC,45,Berkeley County,15,Google,,Google,181645.0,-80.03845635,33.064311956552835,building,2026-06-11 16:34
1069388147,South Carolina,SC,45,Berkeley County,15,Google,,Google,131216.0,-80.03842822,33.06643643704493,building,2026-06-11 16:34
1069388156,South Carolina,SC,45,Berkeley County,15,Google,,Google,249320.0,-80.04357513,33.06415660970066,building,2026-06-11 16:34
1069388186,South Carolina,SC,45,Berkeley County,15,Google,,Google,697831.0,-80.04505686,33.062000589098496,building,2026-06-11 16:34
1069388211,South Carolina,SC,45,Berkeley County,15,Google,,Google,145533.0,-80.04606755,33.06443480153904,building,2026-06-11 16:34
1070895993,Georgia,GA,13,Newton County,217,Meta,,,763506.0,-83.69683908,33.60009367954904,building,2026-06-11 16:34
1070895994,Georgia,GA,13,Newton County,217,Meta,,,342886.0,-83.69501281,33.59802145151715,building,2026-06-11 16:34
1071772119,Washington,WA,53,Douglas County,17,Microsoft,,Microsoft EAT02,246129.0,-120.2076878,47.416868024109554,building,2026-06-11 16:34
1071774674,Washington,WA,53,Douglas County,17,Sabey Data Centers,,Intergate Columbia D,135020.0,-120.1916011,47.40758548151772,building,2026-06-11 16:34
1073720208,Iowa,IA,19,Pottawattamie County,155,Google,,Google,76005.0,-95.80485695,41.17734372844027,building,2026-06-11 16:34
1073720209,Iowa,IA,19,Pottawattamie County,155,Google,,Google,318940.0,-95.80637969,41.17727415208592,building,2026-06-11 16:34
1073720210,Iowa,IA,19,Pottawattamie County,155,Google,,Google,258223.0,-95.80321466,41.17745636098298,building,2026-06-11 16:34
1073720211,Iowa,IA,19,Pottawattamie County,155,Google,,Google,211543.0,-95.80096717,41.17748290529598,building,2026-06-11 16:34
